created_at,full_text,text_weight,text_weight_label,class_sentiment
Tue May 28 01:53:20 +0000 2024,kpu sulsel laksana rapat koordinasi pertanggungjawaban barang amp jasa milu senin sekretaris kpu sulsel muhammad adnan tahir kpu kabkota evaluasi barang amp jasa milu,10,1,positif
Tue May 28 15:46:59 +0000 2024,anggota kpu betty epsilon idroos hadir narasumber dialog publik wujud pilkada integritas demokratis sulawesi gelar kpu provinsi sulawesi kota palu senin,3,1,positif
Tue May 28 12:28:05 +0000 2024,sarang mei kpu provinsi jawa hadir luncur maskot jingle pilih walikota wakil walikota sarang,0,0,netral
Mon May 27 15:25:47 +0000 2024,agenda dengar terang saksiahli periksa sah alat bukti ruang sidang mk jakarta senin,-6,-1,negatif
Fri May 24 13:56:36 +0000 2024,anggota kpu betty epsilon idroos hadir luncur tahap pilih gubernur wakil gubernur provinsi malu kota ambon rabu,-2,-1,negatif
Fri Dec 01 10:47:47 +0000 2023,ngegibran kosa valid lu artik arti ngegibran berita anakanak muda gibran banget lu kpu ubah format debat pilpres debat khusus cawapres,2,1,positif
Thu May 30 09:15:14 +0000 2024,kpu laku harmonisasi rancang atur kpu calon pilkada susul putus ma ubah batas usia calon kepala daerah,7,1,positif
Sat Jun 01 05:28:32 +0000 2024,gp gp kalah curang,-9,-1,negatif
Thu May 30 03:53:44 +0000 2024,ketua kpu hasyim asy ari anggota kpu mochammad afifuddin yulianto sudrajat betty epsilon idroos hadir sidang selisih hasil pilih phpu anggota dpr ri dpd dprd provinsi dprd kabupatenkota,-6,-1,negatif
Thu May 30 04:46:00 +0000 2024,undur enam caleg pilih dprd jateng kpu sistem komandante atur internal pdip,-2,-1,negatif
Sun May 26 02:08:01 +0000 2024,nobar amp diskusi film dirty election proses formal pilih presiden menang kpu april substansi milu selesai sisa gudang milu,7,1,positif
Fri May 31 00:09:11 +0000 2024,prabowo dukung darah darah kpu bawaslu prabowo dukung dukung prabowo ummat islam dukung prabowo berkianat gabung jokowi,23,1,positif
Sun May 26 12:23:43 +0000 2024,taktik milu low politics balut citra gemoy lagu oke gas prabowo gibran pas viral pasang prabowogibran maju milu dasar hasil kpu pasang hasil raup juta suara total suara,25,1,positif
Sun May 26 03:13:13 +0000 2024,anggota kpu idham holik laku kunjung kerja kantor kpu kota ternate malu utara sabtu kunjung laku idham monitor sarana prasarana kantor kpu kota ternate hadir luncur pilkada,10,1,positif
Sat Jun 01 13:55:00 +0000 2024,refly harun kpu abai putus ma batas usia cakada alas,-3,-1,negatif
Wed Mar 20 14:48:50 +0000 2024,resmi kpu hasil pilih legislatif hasil partai nyata lolos dpr raih total suara partai pdip golkar gerindra pan pkb partai demokrat pks nasdem,10,1,positif
Tue Oct 12 03:05:00 +0000 2021,eks timses jokowi ketua seleksi anggota kpu muncul duga rekayasa milu rancang,-2,-1,negatif
Fri May 31 06:35:27 +0000 2024,perludem kpu tindak putus ma usia calon kepala daerah,3,1,positif
Fri May 31 07:10:25 +0000 2024,ma kpu hapus batas usia calon kepala daerah politis pdip ambisi keluarga,2,1,positif
Wed May 29 16:18:48 +0000 2024,halooo komisi pilih kpu provinsi jawa timur terima kunjung kerja studi tiru laku biro administrasi sekretariat daerah provinsi sumatera barat wartawan peduli hoaks sumatera barat kpu sumbar rabu mei,16,1,positif
Tue May 28 14:09:33 +0000 2024,pekan jelang luncur tahap pilkada kabupaten magetan kpu kabupaten magetan gelar rapat koordinasi stakeholder selasa aula jalak lawu kpu kabupaten magetan lengkap,9,1,positif
Mon Aug 16 13:05:57 +0000 2021,plan a jokowi periode mpr gagal plan b milu pilpres geser kpu on process lawan,-2,-1,negatif
Fri Dec 01 11:25:26 +0000 2023,hahahah kpu ubah format debat pilpres debat khusus cawapres,6,1,positif
Mon May 27 07:10:25 +0000 2024,kunjung kerja anggota kpu idham holik provinsi malu utara isi arah luring daring jajar kpu provinsi kabupatenkota semalu utara kantor kpu provinsi malu utara sabtu,9,1,positif
Mon May 27 04:49:51 +0000 2024,putus sirekap pilkada sila kpu lihat kacau bikin gaduh pileg ketua komisi ii dpr ri ahmad dol kurnia,13,1,positif
Sat Jun 01 00:49:37 +0000 2024,periksa sah alat bukti ruang sidang mk jakarta jumat sidang panel panel perkara wilayah provinsi papua gunung panel perkara wilayah provinsi papua,-15,-1,negatif
Sat May 25 13:50:06 +0000 2024,hai hasil seleksi calon anggota panitia pungut suara pps pilkada serentak kabupaten bondowoso lengkap kunjung,16,1,positif
Sat Jun 01 03:00:01 +0000 2024,sabtu juni kpu kabupaten magetan gelar upacara lahir pancasila halaman kantor kpu kabupaten magetan lengkap,7,1,positif
Tue May 28 02:24:59 +0000 2024,selenggara milu sukses lancar tertib kpu kerja hasil dukung pemprov jawa barat kapolda jawa barat pangdam iii siliwangi jajar,23,1,positif
Tue Feb 13 06:15:00 +0000 2024,massa papua bakar ratus kotak suara kpu pergok hilang formulir c,-2,-1,negatif
Mon Feb 19 02:50:00 +0000 2024,aksi kpu henti hitung suara manual patut curiga,4,1,positif
Sun May 26 03:43:37 +0000 2024,kenal maskot katura jingle pilkada papua serah menang maskot jingle hadir ketua anggota sekretaris kpu provinsi papua ketua anggota sekretaris kabkota papua,5,1,positif
Thu May 30 06:04:56 +0000 2024,calon orang serah syarat dukung pilkada dasar putus kpu no pedoman teknis penuh syarat dukung pasang calon orang pilkada mei induk atur kpu no,21,1,positif
Thu May 23 11:16:56 +0000 2024,kpu kota binjai laksana seleksi wawancara calon anggota pps pilkada serentak kantor kpu kota binjai selasa sd jumat id sumut,3,1,positif
Mon May 27 01:48:56 +0000 2024,hai kpu kabupaten karanganyar selamat sukses lantik pps panitia pungut suara kabupaten karanganyar pilkada serentak selenggara minggu mei mabes convention centre karanganyar,25,1,positif
Fri May 31 08:56:04 +0000 2024,kpu jatim hadir damping kpu mohon sidang perkara selisih hasil milu anggota dpr dpd dprd provinsi dprd kabupatenkota gedung mahkamah konstitusi jakarta kamis mei,-5,-1,negatif
Mon May 27 01:34:07 +0000 2024,kpu provinsi jawa selamat lantik pps pilih gubernur wakil gubernur bupati wakil bupati walikota wakil walikota jawa,6,1,positif
Sat Feb 24 23:45:10 +0000 2024,lucu nye milu milih rakyat menang prabowo salah kpu demo jokowi dasar anak abah kubu janggar,-2,-1,negatif
Mon May 27 02:33:07 +0000 2024,komisi pilih kpu kabupaten lombok timur laksana giat apel rutin pagi kpu kabupaten lombok timur senin mei id,2,1,positif
Tue May 28 11:43:31 +0000 2024,saksi live streaming sidang selisih hasil pilih anggota dpd anggota dpr ri dprd provinsi dprd kabupatenkota rabu mei wib kanal youtube kpu ri,-4,-1,negatif
Thu May 30 14:56:19 +0000 2024,komisi pilih kota padangsidimpuan laksana giat serah hadiah lomba maskot jingle pilih walikota wakil walikota padangsidimpuan tanggal mei aula kantor komisi pilih kota padangsidimpuan,0,0,netral
Wed Apr 24 05:02:04 +0000 2024,breaking news kpu resmi prabowo subianto gibran rakabuming raka presiden wakil presiden pilih indonesia,6,1,positif
Mon May 27 15:39:47 +0000 2024,saksi live streaming lantik calon anggota kpu kabupatenkota kabupatenkota provinsi malu utara periode selasa mei wib kanal youtube kpu ri,6,1,positif
Thu May 30 09:19:01 +0000 2024,hotel aston imperial bekas kpu kota bekas laksana giat rapat koordinasi peta pungut suara tps pilih walikota wakil walikota bekas rabukamis sd mei,14,1,positif
Thu Nov 09 08:07:22 +0000 2023,sore dialog netralitas aparat pilpres fakta janggal kait pasang cctv koneksi kpu polres jawa timur,-2,-1,negatif
Wed May 29 10:40:19 +0000 2024,kpu raih harga perintah terap sistem perintah basis elektronik kategori lembaga perintah digital government award spbe summit,-2,-1,negatif
Thu May 30 09:13:59 +0000 2024,mahkamah agung kabul mohon hak uji materi mohon ketua partai garuda ahmad ridha sabana uji materi hadap kpu laku kait atur batas minimal usia calon gubernur wakil gubernur baca,5,1,positif
Fri May 31 04:20:26 +0000 2024,periksa sah alat bukti ruang sidang mk jakarta kamis sidang panel panel perkara wilayah provinsi sulawesi barat pulau riau sumatera utara panel perkara wilayah provinsi yogyakarta,-17,-1,negatif
Thu May 30 12:18:51 +0000 2024,maskot pilih gubernur wakil gubernur jawa barat,-2,-1,negatif
Wed May 29 23:15:00 +0000 2024,ketua kpu ri hasyim asyari tempuh antisipasi layan pilih pungut suara pilkada november alamat domisili yuridis cantum ktp champions league kiky la liga syarifah salma,9,1,positif
Fri Feb 16 17:44:40 +0000 2024,lanjur klaim menang tim prabowo tegang suara real count kpu,9,1,positif
Wed May 29 13:13:41 +0000 2024,cepat transformasi ekonomi inklusif gelar baintelkam polri jakarta rabu papar hasyim tahap jadwal pilkada serentak tahap susun atur selenggara pilkada,13,1,positif
Sat May 25 05:22:18 +0000 2024,kpu kabupaten lawang laksana rapat koordinasi mutakhir data pilih pilkada serentak kabupaten lawang kantor kpu kabupaten lawang tanggal sabtu mei,0,0,netral
Thu May 30 12:27:32 +0000 2024,kabul gugat partai garuda ma perintah kpu cabut atur batas usia kepala daerah,-4,-1,negatif
Wed May 29 08:44:25 +0000 2024,lomba cipta maskot pilkada probolinggo rangka kenal sosialisasi pilih bupati wakil bupati kabupaten probolinggo kpu kabupaten probolinggo lomba cipta maskot pilkada probolinggo,1,1,positif
Tue May 28 12:59:40 +0000 2024,salatiga mei kpu jawa hadir acara harmoni demokrasi salatiga selenggara kpu kota salatiga,4,1,positif
Sun May 26 03:59:13 +0000 2024,segenap keluarga kpu provinsi jawa barat selamat sukses emban tugas panitia pungut suara pps pilih kepala daerah serentak nasional provinsi jawa barat lantik serentak,25,1,positif
Tue May 28 12:37:01 +0000 2024,pimpin lokal pilih mekanisme pilkada profesional penuh integritas betty kpu butuh dukung stakeholder sinergitas komunikasi,-1,-1,negatif
Mon May 27 01:44:23 +0000 2024,hai kpu kabupaten bojonegoro lantik anggota panitia pungut suara pps minggu mei gor utama bojonegoro,8,1,positif
Fri May 31 00:53:26 +0000 2024,fahami pura milu pilkada pilbup pilgubpilpres krn menang pesan oligarki kapitalis oknum aparat hianat lembaga survei quick count tayang tv mkpun sidang gugat pura pura id ri,4,1,positif
Wed May 29 06:26:57 +0000 2024,kpu kabupaten sleman laksana bimbing teknis anggota panitia pungut suara pps pilih bupati wakil bupati sleman selasa wib indoluxe hotel jogjakarta,4,1,positif
Sun May 26 12:26:46 +0000 2024,paham nepotisme praktik bahaya adil percaya baca gtgt,4,1,positif
Thu May 30 10:37:41 +0000 2024,siapsiap sappo gelembung suara jilid kpu pakai sirekap pilkada serentak,0,0,netral
Thu May 30 03:53:47 +0000 2024,agenda dengar terang saksiahli periksa sah alat bukti ruang sidang mk jakarta rabu sidang panel panel perkara wilayah provinsi papua selatan kalimantan selatan,-9,-1,negatif
Tue Aug 08 04:46:22 +0000 2023,kpu coret nama aldi taher daftar caleg dprd dki,3,1,positif
Sun Feb 11 15:59:38 +0000 2024,informasi lapang temanteman wni malaysia milu dapil negerimalaysia brutal coblos surat suara via pos ksk libat oknum kbri kjri selenggara awas milu ln brutal milu id ri,4,1,positif
Tue May 28 13:42:35 +0000 2024,ketua dkpp heddy lugito panggil sopir ketua kpk kait duga asusila terahdap anggota ppln,-5,-1,negatif
Mon Feb 12 03:16:09 +0000 2024,kpu larang exit poll quick count milu negeri khawatir pengaruh pilih tanah air,-2,-1,negatif
Sun May 26 15:18:20 +0000 2024,megawati singgung buruk milu kpu bawaslu sunyi,-3,-1,negatif
Sat May 25 23:13:34 +0000 2024,kpu dki coklit data pilih pilkada jakarta juni,-5,-1,negatif
Sat Jun 01 04:13:00 +0000 2024,gue sih egp negara anak cucu gue kuasa,0,0,netral
Wed May 29 06:21:20 +0000 2024,kendal mei anggota kpu provinsi jawa basmar perianto amron hadir acara luncur pilih bupati wakil bupati kendal gelar selasa stadion utama kebondalem kabupaten kendal,-1,-1,negatif
Mon May 27 12:25:33 +0000 2024,jalan lancar sebar luas informasi pilkada,9,1,positif
Sun May 26 14:13:38 +0000 2024,kpu laku peta tps jumat hadap pilih gubernur wakil gubernur jawa timur pilih bupati wakil bupati probolinggo komisi pilih kpu kabupaten probolinggo laku,-1,-1,negatif
Tue May 28 08:52:24 +0000 2024,hai kpu jatim calon pilih anggota dprd provinsi jawa timur periode yukk lengkap link,4,1,positif
Fri Apr 19 13:00:08 +0000 2019,pilpres junjung maju sekian kali lawan bikin kpu bawaslu ketua kpu ketua bawaslu menang,3,1,positif
Sat Jun 01 23:03:58 +0000 2024,anggota komisi pilih kpu ri idham holik jakarta selasa sirekap pilkada serentak laku buka publik madrid arsenal liga champions barca la liga vini bayem mbappe,4,1,positif
Sat May 25 10:14:42 +0000 2024,periksa duga asusila hasyim asyari rembet pegawai kpu,-4,-1,negatif
Wed May 29 07:21:03 +0000 2024,nasdem bayar konsumsi kerah massa kpu pakai duit haram kementan,1,1,positif
Sat May 25 23:38:33 +0000 2024,kpu dki jakarta pilih macan mayor alias mayor maskot pilkada dki jakarta,-2,-1,negatif
Thu May 23 05:10:00 +0000 2024,ketua kpu ri marah duga asusila umbar publik hasyim mesti tutup,-15,-1,negatif
Mon May 27 07:10:29 +0000 2024,proses phpu selesai calon pilih anggota legislatif idham sukses selenggara pilkada partisipasi pilih,5,1,positif
Fri May 31 02:20:27 +0000 2024,apasih putus ma nomor phum ma ubah hitung usia calon kepala daerah kpu ma ubah atur batas usia calon gubernur kaesang maju pilkada jakarta,1,1,positif
Sat May 25 12:40:00 +0000 2024,duga leceh seksual ketua kpu ri ulang perludem nilai sanksi dkpp efek jera,3,1,positif
Wed Feb 14 11:24:53 +0000 2024,website id down akses real count paksa mempercayai hasil quick count rupa sample real vote hmmm,6,1,positif
Fri May 24 10:33:48 +0000 2024,citra buruk kipp harap dkpp pecat ketua kpu,-5,-1,negatif
Sun May 26 12:23:25 +0000 2024,momen luncur rupa tahap informasi masyarakat kpu provinsi dki jakarta layan hak pilih masyarakat pilkada laksana tanggal november,1,1,positif
Thu May 30 05:12:48 +0000 2024,situs kpu hitung suara rekapitulasi hasil hitung suara november sd desember selisih mk usul sah angkat calon pilih januari sih,8,1,positif
Sat May 25 06:25:00 +0000 2024,kontroversi hasyim asyari ketua kpu jerat rumor asusila,-14,-1,negatif
Mon May 27 02:10:37 +0000 2024,tonton sidang phpu lihat konsisten lemah wakil perempuan milu lupa sejarah wakil perempuan milu lemah institusi demokrasi kpu,11,1,positif
Wed May 29 12:46:45 +0000 2024,kpu lantik anggota kpu kabupatenkota kabupatenkota provinsi malu utara periode kantor kpu selasa simak lengkap video ya,11,1,positif
Sun May 26 11:33:14 +0000 2024,prabowo subianto dasar hasil rekapitulasi kpu pasang prabowogibran unggul provinsi prabowogibran hasil suara sah total suara sah nasional,14,1,positif
Thu May 30 08:00:21 +0000 2024,informasi milu buka upaya tingkat partisipasi percaya publik terap selenggara pilkada harap hasil pilih akuntabel transparan,22,1,positif
Thu May 30 08:55:44 +0000 2024,urus ma bntar anak raja ndeso susul abang treak anak jabat proyek skrg sih ndeso jatah jabat bokapnya bngkee,-9,-1,negatif
Wed Mar 20 08:39:40 +0000 2024,breaking kpu menang pilpres buka puasa,5,1,positif
Sat May 25 16:41:28 +0000 2024,koalisi pangandaran maju partai pilbup pangandaran,0,0,netral
Mon May 27 00:45:30 +0000 2024,megawati singgung buruk milu kpu bawaslu sunyi,-3,-1,negatif
Tue May 28 00:13:04 +0000 2024,malam yuk berpartipasi seleksi calon anggota kpu kabupatenkota kabupatenkota provinsi jawa timur periode cek uji layak patut,2,1,positif
Sat May 25 13:56:51 +0000 2024,laku luncur maskot jingle pilkada provinsi malu hadir pj gubernur malu ir sadali ie forkopimda provinsi malu ketua kpu provinsi malu m shaddek fuad,10,1,positif
Sat May 25 13:41:49 +0000 2024,periksa duga asusila hasyim asyari rembet pegawai kpu,-4,-1,negatif
Tue May 28 02:25:00 +0000 2024,hasil modal sosial songsong sukses selenggara pilkada selenggara november idham selenggara pilkada jawa barat role model laksana demokrasi elektoral,22,1,positif
Wed May 29 03:42:25 +0000 2024,diskusi publik jamin buka informasi tangan disinformasi pilkada serentak bicara betty epsilon idroos kpu ri lolly suhenty bawaslu ri khoirunnisa n agustyati perludem anwar razak kopel indonesia link streaming,4,1,positif
Sun May 26 15:36:22 +0000 2024,lihat sepak terjang kpu selenggara pilpres penuh kontroversi amp sisa banget ragu selenggara pilkada rupa jatuh x jebak,-3,-1,negatif
Wed Feb 14 06:00:23 +0000 2024,serba serbi milu recap jenis drama kalang tweet update besok a thread,-4,-1,negatif
Wed Feb 14 13:00:08 +0000 2024,serbaserbi selamat prabowogibran,8,1,positif
Wed Feb 14 06:41:00 +0000 2024,lapor warga surat suara coblos fakta amp bukti curang quick count ambisi menang curang,-4,-1,negatif
Thu Feb 15 03:57:47 +0000 2024,serba serbi golput milu a threas,0,0,netral
Tue Feb 20 07:25:45 +0000 2024,ya allah ikan turun ketua kpu ri bawaslu amanah selenggara milu ya allah laknat amp azab kpu bawaslu adil jalan tugas negara aamiiin yaa robbal,20,1,positif
Tue May 28 14:06:25 +0000 2024,iya milu hibur,0,0,netral
Wed Feb 14 08:14:07 +0000 2024,dear pilih aceh anggap kau berani,0,0,netral
Thu Feb 15 03:31:24 +0000 2024,serbaserbi momen lucu indonesia btw selamat prabowogibran a thread,11,1,positif
Sun Jun 02 11:15:10 +0000 2024,forum silaturahim saksi pks milu sukses gelar rajeg,12,1,positif
Wed Apr 24 15:08:28 +0000 2024,alhamdulillah prabowogibran resmi kpu presiden wakil presiden pilih periode terima kasih rakyat indonesia selenggara milu tokoh agama prajurit tni polri rawan rekanrekan pers,12,1,positif
Sun May 26 23:05:31 +0000 2024,milu tantang nyata jelang pilkada lintas agama jaga utuh harmonis masyarakat indonesia polisi yaman melon madura mei,5,1,positif
Thu May 30 03:01:11 +0000 2024,janji kampanye prabowo milu sehat bayar subsidi listrik subsidi bbm sekolah bayar angkut bikin negara angkut subsidi nggedabrus,14,1,positif
Wed May 31 09:30:26 +0000 2023,kemarin dengar aspirasi khawatir masyarakat kait milu netral fair harap milu jalan sesuai prinsip demokrasi jujur adil hak,21,1,positif
Wed Dec 13 10:59:40 +0000 2023,fyi milu tanggal februari sesuai feng shuinya kalender sinar mas sial gws,-4,-1,negatif
