created_at,username,full_text,indoBert Classification,indoBERT Classification score
Sat Mar 09 00:41:18 +0000 2024,KPU_JATIM,hai saksi live rapat pleno buka rekapitulasi hasil hitung suara milu serentak tingkat provinsi jawa timur tujuh sabtu maret chanel youtube kpu jawa timur,netral,0.997177243232727
Sat Mar 09 00:37:54 +0000 2024,SyaefullahHamid,kalo omong mesti dasar konstitusi suara aceh qc pasal a uud pilpres putar erti gak kalo erti ajar omong,negatif,0.9098438024520874
Sat Mar 09 00:31:48 +0000 2024,HermanWSutisna1,jsp suara coblos tinggal mengutakatik sistem digital,netral,0.9976237416267395
Sat Mar 09 00:28:15 +0000 2024,kpu_malut,pleno rekapitulasi hasil hitung suara milu tingkat provinsi laksana buka komisi pilih kpu malu utara malut berita lengkap,netral,0.9966068267822266
Sat Mar 09 00:05:33 +0000 2024,tempodotco,ketua kpu bantah suara ganjarmahfud kunci persen tps,netral,0.9963276982307434
Sat Mar 09 00:04:32 +0000 2024,Arisyanabassama,banding lurus hasil pileg dominasi pks pilpres no urut paslon banding lurus suara pileg cenderung turun,negatif,0.5998002886772156
Fri Mar 08 23:57:03 +0000 2024,bawaslu_pku,ketua bawaslu kota pekanbaru damping staf awas hadir acara konsolidasi nasional awas dana kampanye rekapitulasi hasil hitung suara milu gelombang kamis maret,netral,0.997811496257782
Fri Mar 08 23:56:33 +0000 2024,bawaslu_pku,pimpin bawaslu kota pekanbaru hadir rapat pleno buka rekapitulasi hasil hitung suara tingkat provinsi riau milu aryaduta hotel pekanbaru jumat maret,netral,0.9977219700813293
Fri Mar 08 20:36:48 +0000 2024,kpukalbarprov,kpu kalbar laksana rapat pleno buka rekapitulasi hasil hitung suara tingkat provinsi kalimantan barat milu hotel golden tulip pontianak jumat,netral,0.9973937273025513
Fri Mar 08 20:18:29 +0000 2024,kpusarai,agustinus b riberu joni mae yusuf dubu laku monitoring laksana rapat pleno rekapitulasi hasil hitung suara pilih tingkat camat hawu mehara laksana rapat pleno langsung,netral,0.9935122132301331
Fri Mar 08 19:55:36 +0000 2024,kpusarai,ian m filma mae laku monitoring laksana rapat pleno rekapitulasi hasil hitung suara pilih tingkat camat sabu timur laksana rapat pleno langsung,netral,0.9949440360069275
Fri Mar 08 19:54:10 +0000 2024,TGledek2,kirakira suara plot milu tinggal tempel sirekap pilih tau hasil,netral,0.8247450590133667
Fri Mar 08 19:32:54 +0000 2024,KIP_Aceh,saleum laksana rapat pleno buka rekapitulasi hasil hitung suara tingkat provinsi aceh pilih asrama haji embarkasi aceh jumat,netral,0.9972412586212158
Fri Mar 08 19:22:11 +0000 2024,callie_zee,mundur wir anak mantu firaunlo jongos adu bacot suara lo zonk laku jual lo,negatif,0.9983723759651184
Fri Mar 08 19:16:38 +0000 2024,kpusarai,selasa februari anggota kpu kabupaten sabu raijua daud pau damping staf sekretariat kpu kabupaten sabu raijua anitha lay kudji laku monitoring laksana rapat pleno rekapitulasi hasil hitung suara,netral,0.996787428855896
Fri Mar 08 19:10:45 +0000 2024,kpukalbarprov,saksi live streaming rapat pleno buka rekapitulasi hasil hitung suara tingkat nasional hasil milu serentak sabtu maret wib kanal youtube kpu ri,netral,0.996957540512085
Fri Mar 08 18:52:54 +0000 2024,Al_berich_88,partai usung gerindra golkar demokrat psi gelora garuda pbb coba lu itung fer suara partai usung begok,negatif,0.988322913646698
Fri Mar 08 18:48:05 +0000 2024,kumparan,komisi pilih dki jakarta laku rapat pleno rekapitulasi hitung suara pilpres wilayah jakarta utara,netral,0.9979516863822937
Fri Mar 08 18:46:51 +0000 2024,RioHand62590061,menang suara camat girang ampun indonesia angka pilih deh panas situasi kecuali situasu,negatif,0.9731547832489014
Fri Mar 08 18:24:11 +0000 2024,Simanjunta9Nico,suara caleg demokrat pro amin hilang lamalama nol gelendung ribu ratus didu n jcayah,negatif,0.9481207132339478
Fri Mar 08 18:09:52 +0000 2024,Opiniku95098012,khianat juang belot kubu duga suara capres ganjar sih rekap,netral,0.9833393096923828
Fri Mar 08 18:04:57 +0000 2024,BawasluPelalaw3,bawaslu pelalawan hadir rapat pleno buka rekapitulasi hasil hitung suara tingkat provinsi riau milu hotel aryaduta kamis sd jumat tanggal sd maret rapat pleno sabtu,netral,0.9971513152122498
Fri Mar 08 17:49:53 +0000 2024,KPU_Karangasem,rapat pleno rekapitulasi suara hadir jajar kpu provinsi bal jajar bawaslu provinsi bal wakil saksi milu provinsi bal stakeholder kait jajar kpu kabupatenkota sebal,netral,0.9960965514183044
Fri Mar 08 17:49:44 +0000 2024,KPU_Karangasem,kepala sub teknis selenggara milu partisipasi hubung masyarakat i nyoman orta susila operator sirekap kpu kabupaten karangasem radhitya kurniatama hadir rapat pleno suara,netral,0.996161937713623
Fri Mar 08 17:49:26 +0000 2024,KPU_Karangasem,giat buka ketua kpu provinsi bal i dewa agung gede lidartawan baca tata tertib anggota kpu provinsi bal anak agung gede raka nakula baca hasil suara kronologi pilih,netral,0.9890459179878235
Fri Mar 08 17:48:58 +0000 2024,KPU_Karangasem,komisi pilih kabupaten karangasem hadir rapat pleno rekapitulasi hasil hitung suara hasil pilih tingkat provinsi bal selenggara prime plaza hotel sanur jumat,netral,0.996156632900238
Fri Mar 08 17:16:00 +0000 2024,OposisiCerdas,bawaslu kpu tayang diagram suara sirekap,netral,0.9982435703277588
Fri Mar 08 17:09:35 +0000 2024,kpu_jabarprov,kpu provinsi jawa barat laksana rapat pleno buka rekapitulasi hasil hitung suara hasil milu serentak tingkat provinsi jawa barat aula setia permana kantor kpu provinsi jawa barat,netral,0.9965901374816895
Fri Mar 08 16:41:37 +0000 2024,popongp601,percaya kalah akhirbahkan nya percayasambil percaya suara segethooooo,negatif,0.9065396785736084
Fri Mar 08 16:35:11 +0000 2024,FerryYa54404749,pantau situs kpu tanggal pasca coblos pantau tau trik main situs kpu tau kpu tayang presentase suara paslon,negatif,0.5223104357719421
Fri Mar 08 16:28:34 +0000 2024,tvOneNews,komisi pilih kpu dki jakarta laksana rapat pleno buka rekapitulasi hasil hitung suara pilih milu kamis wib hasil rekapitulasi pasang anies baswedan muhaimin iskandar,netral,0.9970530271530151
Fri Mar 08 16:28:30 +0000 2024,cagubnyinyir2,ketua kpu ri hasyim bantah tuding hasto pdip kpu kunci suara ganjarmahfud md kpu bantah patok kunci hasyim suara hasil suara pilih,netral,0.9918248057365417
Fri Mar 08 16:23:20 +0000 2024,KPU_ID,saksi live streaming rapat pleno buka rekapitulasi hasil hitung suara tingkat nasional hasil milu serentak sabtu maret wib kanal youtube kpu ri,netral,0.996957540512085
Fri Mar 08 16:19:15 +0000 2024,kpu_kotabekasi,agenda rapat pleno baca hasil rekpitulasi hitung suara panitia pilih camat ppk sanding data saksi pasang calon presiden wakil presiden partai politik dpd bawaslu saji sirekap,netral,0.9947308301925659
Fri Mar 08 16:14:58 +0000 2024,ResSorsel,personil poles sorong selatan laksana apel konsulidasi sukses aman rapat pleno rekapitulasi suara tingkat kabupaten sorong selatan polri poldapb,netral,0.9972169399261475
Fri Mar 08 16:14:17 +0000 2024,kpu_kotabekasi,laksana rapat pleno rekapitulasi hasil hitung suara tingkat camat kota bekas milu,netral,0.9978649020195007
Fri Mar 08 16:07:21 +0000 2024,KPU_ID,hasyim bentuk kppsln kelola logistik psu mekanisme psu tpsln ksk proses hitung suara rekapitulasi hasil hitung suara psu kuala lumpur,netral,0.9908196330070496
Fri Mar 08 16:04:58 +0000 2024,dickyGallagher,kelas sekjen bacot doang check suara saksi pdip tps indonesia buka publik biar buka kalo curang,negatif,0.9915101528167725
Fri Mar 08 16:00:25 +0000 2024,MediaGentala,caleg dprd kota singkawang suara dapil,netral,0.988043487071991
Fri Mar 08 16:00:00 +0000 2024,mediaindonesia,ketua kpu ri hasyim asyari bantah patok hasil milu milu gelar langsung kpu hasil milu pungut suara laku,netral,0.9463925957679749
Fri Mar 08 15:56:26 +0000 2024,kepmenkeuBodong,bah nyaleg dprd provinsi nyaleg butuh dana nyata kalo netral kerja biaya jt alhamdulillah suara buruk partai,positif,0.9361478090286255
Fri Mar 08 15:55:25 +0000 2024,mfathe09,proritaskan bentuk tim independen uji forensik resmi sirekap percaya publikrakyat milik hak sebar informasi salah data publik softfile cmanual ket kpu dgunakan alat utama informasi resmi suara sistem milu,netral,0.9522731900215149
Fri Mar 08 15:44:09 +0000 2024,KompasTV,kecewa suara hilang caleg dpd pidie aceh ngamuk banting meja sidang,negatif,0.9369692802429199
Fri Mar 08 15:20:41 +0000 2024,mfathe09,kpu bohong rakyat buka log activity server sirekap dgunakn alat utama informasi sah sebar data publik dasar softfile c manual amp alat bantu sah evaluasi sinkronisasi suara sistem milu,netral,0.9462642669677734
Sun Mar 03 23:35:19 +0000 2024,kompascom,suara rekapitulasi total pungut suara tps persen tps,netral,0.9922925233840942
Sun Mar 03 13:12:21 +0000 2024,tinusflip,beda hasil suara partai solidaritas indonesia psi sirekap kpu formulir model c plano pungut suara tps,netral,0.9973590970039368
Sat Mar 02 14:34:16 +0000 2024,Om_Sugik,salah quick count kali ambil sample data tps pungut suara sample tps kelola sirekap imam bonjol jkt,negatif,0.9203715920448303
Sat Mar 02 13:47:40 +0000 2024,hardye76,pungut suara tps hasil catat situs real count kpu tps tps asumsi psi suara tps,netral,0.9811752438545227
Sat Mar 02 11:08:27 +0000 2024,Investigasi888,komisi pilih kpu kota surabaya gelar pungut suara ulang psu lokasi pungut suara tps sebar wilayah camat sabtu februari bawaslu,netral,0.9969379901885986
Sat Mar 02 06:06:42 +0000 2024,porostimurcom,panwascam mangoli kabupaten pulau sula provinsi malu utara temu beda angka surat suara partisipasi pilih pungut suara tps desa capalulu,netral,0.9954167604446411
Sat Mar 02 04:37:20 +0000 2024,junetkucing,pungut suara,netral,0.975807785987854
Sat Mar 02 02:20:26 +0000 2024,HumasResmal,pasca tahap pungut suara pilih milu polres malinau kerah personel laksana aman gudang logistik komisi pilih kpu fungsi simpan logistik milu sabtu,netral,0.9929146766662598
Sat Mar 02 01:45:52 +0000 2024,Rutanpangkep2,rutan kelas iib pangkajene sedia pungut suara tps khusus warga bina masingmasing lokasi ruang aula ruang bimker,netral,0.989599347114563
Fri Mar 01 23:31:08 +0000 2024,kang_ided,moga pungut suara pasang baliho suara seperri masyarakat lihat jurdilnya laksana milu,netral,0.7139109373092651
Fri Mar 01 19:38:01 +0000 2024,KedungmutihPps,tau denah pungut suara tps denah hitung suara tps denah pungut suara negeri tpsln simak informasi lengkap ya sumber ri,netral,0.9933443069458008
Fri Mar 01 19:33:19 +0000 2024,KedungmutihPps,tau informasi hak pilih pungut suara milu serentak simak informasi lengkap ya,netral,0.9939420819282532
Fri Mar 01 11:39:12 +0000 2024,kompascom,suara rekapitulasi pungut suara tps total tps persen,netral,0.992949366569519
Fri Mar 01 11:28:36 +0000 2024,kompascom,suara rekapitulasi total pungut suara tps persen tps,netral,0.9922925233840942
Fri Mar 01 10:43:02 +0000 2024,PolairJateng,sat polairud polres brebes himbauan masyarakat nelayan jaga situasi kamtibmas lingkung tinggal pasca pungut suara milu kasat polairud polres brebes akp suratman sh,netral,0.9904125332832336
Fri Mar 01 09:56:22 +0000 2024,anyonelz,fak tps pungut suara milu kemarin lapor pakai gdrive sirip,netral,0.5583896636962891
Fri Mar 01 08:52:34 +0000 2024,inilahdotcom,badan awas milu bawaslu kota serang duga gelembung suara tujuh pungut suara tps lurah manis,netral,0.997546374797821
Fri Mar 01 08:05:43 +0000 2024,heralddotID,dasar real count sirekap kpu pilih legislatif pileg dpr ri wita jumat maret progres capai pungut suara tps lengkap,netral,0.9970575571060181
Fri Mar 01 07:04:04 +0000 2024,SujantoMardi,media sosial wan abud viral pungut suara kuat,negatif,0.9818012714385986
Fri Mar 01 06:16:00 +0000 2024,_itsnur__,pungut suara apasih hts ya,netral,0.8761465549468994
Fri Mar 01 05:08:57 +0000 2024,singkawang_kpu,komisi pilih kota singkawang santun kpps tps lurah sungai garam hilir alam celaka kerja anggota kelompok selenggara pungut suara kpps pergi tuju giat bimtek kpps,netral,0.996722400188446
Thu Feb 29 16:34:48 +0000 2024,pps_babat,februari monitoring pungut suara ri,netral,0.9974671602249146
Thu Feb 29 14:25:38 +0000 2024,heralddotID,komisi pilih kpu sulawesi selatan sulsel alas gelar pungut suara ulang psu pungut suara tps kabupaten wajo bulukumba pulau layar maros lengkap,netral,0.9942438006401062
Thu Feb 29 14:24:20 +0000 2024,heralddotID,komisi pilih sulawesi selatan kpu sulsel kait enam pungut suara tps urung gelar pungut suara ulang psu lengkap,netral,0.9967593550682068
Thu Feb 29 14:22:33 +0000 2024,heralddotID,kpu sulsel alas gelar pungut suara ulang pungut suara tps kpu sulsel tps gelar psu akibat lambat rekomendasi bawaslu baca lengkap,netral,0.9915689826011658
Thu Feb 29 13:51:31 +0000 2024,heralddotID,calon legislatif caleg makassar pdip dr udin shaputra malik tepis tuduh curi suara pungut suara tps lurah katimbang camat biringkanaya makassar lengkap,netral,0.9917409420013428
Thu Feb 29 13:30:41 +0000 2024,heralddotID,komisi pilih kpu ri laku proses koreksi data anomali sistem informasi rekapitulasi sirekap total pungut suara tps baca lengkap,netral,0.9960254430770874
Thu Feb 29 13:09:03 +0000 2024,heralddotID,komisi pilih kpu ri laku proses koreksi data anomali sistem informasi rekapitulasi sirekap total pungut suara tps lengkap,netral,0.9963527917861938
Thu Feb 29 13:05:31 +0000 2024,pengedarbambu,pungut suara kalo singkat sih hts ya,netral,0.9700645804405212
Thu Feb 29 11:45:05 +0000 2024,kompascom,suara rekapitulasi pungut suara tps total tps persen,netral,0.992949366569519
Thu Feb 29 11:21:10 +0000 2024,kompascom,suara rekapitulasi total pungut suara tps persen tps,netral,0.9922925233840942
Thu Feb 29 10:23:12 +0000 2024,bawaslubontang_,bawaslu kota bontang aldy artrian s sos mpa hadir rapat koordinasi evaluasi rekrutmen awas pungut suara ptps kamis hotel grand elty kuta kartanegara gelar bawaslu provinsi kalimantan timur,netral,0.9960779547691345
Thu Feb 29 08:59:54 +0000 2024,_rakyatmerdeka,komisi pilih kpu sepenuh laksana rekomendasi badan awas pilih bawaslu kait pungut suara ulang psu pungut suara tps rekomendasi psu tps realisasi,netral,0.95859694480896
Thu Feb 29 06:00:22 +0000 2024,ppktakeran,ketua ppk hadir bimbing teknis awas pungut suara ptps milu camat takeran selenggara panwaslu camat takeran id jatim magetan,netral,0.9966902732849121
Thu Feb 29 00:42:26 +0000 2024,Nidyna10,badan awas pilih kab manokwari papua barat rekomendasi pungut suara ulang milu tujuh pungut suara daerah temu langgar coblos feb tumpaskstp wan abud best skill karina jegel,netral,0.9964996576309204
Thu Feb 29 00:20:30 +0000 2024,rasa2086,kpu manokwari gelar psu tps komisi pilih kpu manokwari gelar pungut suara ulang psu pungut suara tps tumpaskstp wan abud best skill karina jegel,netral,0.997357189655304
Wed Feb 28 21:16:46 +0000 2024,Alie_Fahnoor,suara prabowogibran data tinggal pasang calon rabu wib pungut suara tps tampung masuk salam jari rincian berita suara pragib,netral,0.996536374092102
Wed Feb 28 13:05:15 +0000 2024,ngopibareng_id,duga alih suara milu buntut ulang hitung suara ulang pungut suara tps desa ton,netral,0.9948158860206604
Wed Feb 28 12:12:16 +0000 2024,drgkelvin31,pln hasil jaga andal listrik strategis kantor kpu provinsi sulawesi selatan pungut suara tps,netral,0.696768581867218
Wed Feb 28 11:51:06 +0000 2024,kompascom,suara rekapitulasi pungut suara tps total tps persen,netral,0.992949366569519
Wed Feb 28 11:01:37 +0000 2024,eddiejl57,hts tuh pungut suara ya,netral,0.7966225743293762
Wed Feb 28 09:46:13 +0000 2024,ivooxid,komisi pilih kpu ri laku koreksi data kait suara pilih milu total tps pungut suara pengaruh data id,netral,0.9903726577758789
Wed Feb 28 08:57:06 +0000 2024,ppsdesawedung,hey informasi hak pilih pungut suara milu serentak,netral,0.998082160949707
Wed Feb 28 07:19:38 +0000 2024,KPUKabBintan,kpu kabupaten bintan terima kasih kelompok selenggara pungut suara kpps tugas tertib pungut suara pktps tugas pungut suara tanggal februari kabupaten bintan,netral,0.9813443422317505
Wed Feb 28 05:16:05 +0000 2024,pwmjateng,milu kemarin aisyiyah kerah kader pantau proses milu pungut suara kabupatenkota koordinasi jaring didik pilih rakyat,netral,0.9964536428451538
Tue Feb 27 15:43:13 +0000 2024,_berahir,djon sirekap alat transparasi kpu c lihat hitung mah camat manual form c masingmasing partai fc saksi pungut suara sih milu tau,negatif,0.8580211997032166
Tue Feb 27 14:41:45 +0000 2024,NewsDinda,total pungut suara tps data anomali suara pilpres koreksi komisi pilih kpu ri data anomali rupa angka suara sirekap sesuai formulir sih hasil,netral,0.8885941505432129
Tue Feb 27 13:12:10 +0000 2024,99propaganda,hitung suara real count kpu langsung data masuk pungut suara tps kubu prabowo gibran konsisten unggul suara juta pilih,netral,0.8956998586654663
Tue Feb 27 13:10:00 +0000 2024,antaranews,kpu catat pungut suara selenggara coblos februari,netral,0.9969690442085266
Tue Feb 27 11:32:36 +0000 2024,KompasData,bawaslu kaji duga langgar laksana psu psl belas pungut suara jawa barat,netral,0.9973537921905518
Tue Feb 27 11:31:49 +0000 2024,kepripediacom,duga curang pungut suara tps lurah parit benut camat mal,netral,0.994771420955658
Tue Feb 27 11:28:10 +0000 2024,kompascom,suara rekapitulasi pungut suara tps total tps persen,netral,0.992949366569519
Tue Feb 27 11:22:44 +0000 2024,hariankompas,bawaslu kaji duga langgar laksana psu psl belas pungut suara jawa barat,netral,0.9973537921905518
Tue Feb 27 11:17:07 +0000 2024,kompascom,suara rekapitulasi total pungut suara tps persen tps,netral,0.9922925233840942
Tue Feb 27 09:04:44 +0000 2024,proclaro_lover,hasil real count kpu pilpres data anies persen prabowo persen ganjar persen suara pungut suara tps persen total tps indonesia negeri,netral,0.9968738555908203
Tue Feb 27 08:44:35 +0000 2024,inilahdotcom,teliti kumpul milu demokrasi perludem kahfi adlan hafiz nilai manajemen pungut suara tps,netral,0.9933116436004639
Tue Feb 27 08:24:05 +0000 2024,divaariana32,dukung tulus suara prabowogibran bangun momentum kuat pungut suara santai ademayem,netral,0.5360080003738403
