created_at,username,full_text,indoBert Classification,indoBERT Classification score
Wed Jan 24 10:02:23 +0000 2024,aeglioo,tadi tidur siang mimpi dapat freelance desain banner sama poster pemilu terus bayarannya lumayan banyak,netral,0.7077170610427856
Wed Jan 24 08:34:31 +0000 2024,sesakdisempak,bentar lagi imlek valentine pemilu banyakk kali acara acara,netral,0.9274230003356934
Wed Jan 24 09:53:42 +0000 2024,wuwu1422,hari valentine dan pemilu jatuh di tanggal yang sama kamu mau apa coklat atau serangan fajar,netral,0.8046888709068298
Wed Jan 24 08:36:31 +0000 2024,amoursn_,nanti pemilu suruh bawa ktp tidak sih,negatif,0.7364450097084045
Wed Jan 24 09:16:42 +0000 2024,Kurvalengkung,pengin banget timeline bersih sama hal yang terkait pemilu,positif,0.9776500463485718
Wed Jan 24 07:41:57 +0000 2024,MgmPtmgm,jokowi layak dipecat dia sudah melanggar konstitusi dan uu pemilu wahai ri apa kalian masih ada guna bagi negara dan rakyat atau hanya sekedar jadi benalu,negatif,0.9969339370727539
Wed Jan 24 07:29:53 +0000 2024,MilMooy,uu pemilu pasal,netral,0.9606495499610901
Wed Jan 24 07:54:07 +0000 2024,bijakmemilihid,pemilu kurang dari hari lagi sudah pada tau kalian masuk dapil mana untuk pemilihan legislatif,negatif,0.504439115524292
Wed Jan 24 07:44:08 +0000 2024,Iwan70703644,jqngan takut bangsat di pemilu ini jangan takut menipu toh yang punya kekuasaan saja mengajari,negatif,0.9963029623031616
Wed Jan 24 07:13:55 +0000 2024,bilizzii,ini uu pemilu nya yang aneh atau bagaimana deh,negatif,0.9976892471313477
Wed Jan 24 08:08:33 +0000 2024,rr__ffxiv,masalahnya gue skeptis banget sama nantinya pemilu bakal bersih tanpa kecurangan,negatif,0.994723916053772
Wed Jan 24 06:49:39 +0000 2024,WisibAji,maaf pemilu kami tiadakan ttd rakyat ikn,negatif,0.7494761943817139
Wed Jan 24 07:59:52 +0000 2024,Keheeeed,mana nih caleg bogor sudah h menuju pemilu pada diam diam saja lu kagak ada sosialisasi yang merata mau gue pilih apa tidak,negatif,0.9969519376754761
Wed Jan 24 07:39:31 +0000 2024,magentalla,masa pemilu ini rawan kehilangan teman,negatif,0.9944644570350647
Wed Jan 24 06:53:28 +0000 2024,YopanFalera,semoga pemilu ini cepat berlalu gue sudah muak anjimm,negatif,0.9979920387268066
Wed Jan 24 08:07:34 +0000 2024,andikkurniawan,saya bekerja sebagai bakul kopi warung kecil di desa saya hidup berkawan amp bertetangga dengan orang banyak yang berkeyakinan bahwa pemilu demokrasi adalah waktunya surat ijin mencekik mereka kembali diperbaharui untuk ditandatangani dengan sadar oleh mereka sendiri,negatif,0.862030565738678
Wed Jan 24 08:07:20 +0000 2024,nucheekibreeki,pindah sini dulu deh sampai pemilu selesai disebelah makin menjengkelkan banyak yang latah politik sampai jadi fanatik berasa paling mengerti sifat dan perilaku paslonnya padahal mengikuti kinerja mereka waktu pertama kali menjabat jadi gubernur dan menteri saja juga enggak,negatif,0.9975059628486633
Wed Jan 24 07:07:08 +0000 2024,jijiecaa,woy anjir kenapa tl aku jadi full tentang pemilu ini mana cowo ku kok jadi hilang pliss ini akun buat ngefangirl bukan buat kampanye,negatif,0.9973804354667664
Wed Jan 24 06:05:36 +0000 2024,ciptanna,semoga pemilu ini cepat berlalu saya sudah muakkkkkk,negatif,0.9979610443115234
Wed Jan 24 06:41:58 +0000 2024,beda_genre,langsung dilantik saja sekalian pak itu orang nya di sebelah bapak mengapai capek pemilu,negatif,0.9963539838790894
Wed Jan 24 06:40:39 +0000 2024,nadihng,capek banget lihat pemilu tahun ini,negatif,0.9979628324508667
Wed Jan 24 05:27:36 +0000 2024,GusGus219,sonogong,negatif,0.9939980506896973
Wed Jan 24 06:18:41 +0000 2024,powipows,ngl pemilu kali ini menyenangkan,positif,0.9955071210861206
Wed Jan 24 06:04:12 +0000 2024,balonangin,kalo bisa travel ke pemilu terus bilang ke pendukung jokowi atau pendukung prabowo kalo tahun anaknya jokowi sama prabowo maju sebagai presiden dan wakil presiden pasti aku dianggap mabuk dan gila,negatif,0.9978207349777222
Wed Jan 24 06:02:54 +0000 2024,azizal_17,lebih penasaran mu dipegang sih omar daripada pemilu besok wkkwkw lebih senang menonton gelutan para pemilihnya,positif,0.9532347917556763
Wed Jan 24 06:11:55 +0000 2024,zerosourts,akhirnya pembahasan tentang perpustakan muncul juga di dialog pemilu ini sebagai anak ilpus yang mau menginjak semester ini sangat menanti nanti momen perpustakaan dapat spotlight,positif,0.8595718145370483
Wed Jan 24 06:16:19 +0000 2024,galvatronnim,pemilu kali ini memang seru banget ya sekarang ada yang nyebut antek aku berasa lagi masuk buku sejarah aku rakyat yang cuma dengar kabar dari media,positif,0.7796532511711121
Wed Jan 24 06:28:30 +0000 2024,oyiemmm,ketawa ketawa mamaku lihatko semua tafsirkan uu pemilu hahahah,negatif,0.9587939381599426
Wed Jan 24 06:31:19 +0000 2024,PemiluDamai2024,jubir menhan bukan ngurusi menhan malah sibuk ngurusi kesan seperti tidak ada pekerjaan saja nil,negatif,0.9913017153739929
Wed Jan 24 05:52:33 +0000 2024,gravityeon,tahun ini pemilu ke gue baru kali ini gue ngetweet tentang pemilu di akun fging which means drama pemilu kali ini benarbenar mencengangkan sih sampai speechless mau heran tapi ini indonesia,negatif,0.7866208553314209
Wed Jan 24 06:02:07 +0000 2024,foreverbucing,baliho pemilu belum menjadi sampah saja sudah jadi sampah visual,negatif,0.9969360828399658
Wed Jan 24 05:05:45 +0000 2024,FayaAtika,bandwagon effect kondisi ketika pemikiran dipengaruhi oleh sesuatu yang dilakukan banyak org hal ini dapat memicu kesalahan berpikir dalam mengambil keputusan pemilu putaran yang digaungkan paslon adalah upaya menggiring opini agar secara psikologi orang terpapar efek bandwagon,negatif,0.7609349489212036
Wed Jan 24 05:46:22 +0000 2024,gasadarsadar,sudahlah tidak usah ada pemilu segala kpps bawaslu sudah ketahuan juga siapa presidennya kalo patternya indonesia lama kelamaan kayak korut namanya saja republik demokratik tapi aslinya oligarki,negatif,0.997590184211731
Wed Jan 24 06:29:26 +0000 2024,SAssauqie,yang awalnya ditakutkan adalah adanya politik identitas di pemilu kali ini eh ternyata yang kejadian adalah demokrasi kehilangan identitasnya,negatif,0.9929192662239075
Wed Jan 24 04:06:46 +0000 2024,nebulaeclips3,sangat suram pemilu teraneh dan terusak untuk indonesia,negatif,0.9976517558097839
Wed Jan 24 05:04:57 +0000 2024,deaokihardana,sakti iya boleh kok emang lantik saja kenapa perlu ada gimmick pemilu to buangbuang anggaran negara saja,negatif,0.9974409341812134
Wed Jan 24 04:40:35 +0000 2024,DODDI_F,pasal uu pemilu no tahun pejabat negara pejabat struktural dan pejabat fungsional dalam jabatan negeri serta kepala desa dilarang didalam membuat keputusan dan atau melakukan tindakan yang menguntungkan atau pun merugikan salah satu peserta pemilu selama masa kampanye,netral,0.9002624750137329
Wed Jan 24 03:08:39 +0000 2024,shuttleark,sebagai wonk lulusan sosiologi dengan pertimbangan yang rasional terukur dan bisa dipertanggung jawabkan di pemilu tahun ini saya memutuskan untuk mendukung bapakmu diantemi arek hc jancokkk wes welexxx nyrimpeti,positif,0.7926823496818542
Wed Jan 24 03:41:47 +0000 2024,unntthpt2,kelar pemilu gue jual nih hp,netral,0.9958658218383789
Wed Jan 24 04:55:03 +0000 2024,ztinaaaaaa,tidak pernah dan tidak mau ada unsur pemilu tapi fix deh,negatif,0.6555011868476868
Wed Jan 24 03:45:43 +0000 2024,ssicajess,yaudah ayo dong cepatan pemilu saja besok biar kena liburnyaaa,negatif,0.9384580254554749
Wed Jan 24 04:05:08 +0000 2024,shuuacoustic,benar sudah edan ini pemimpin negara teman yang masih bodoamat sama pemilu plis plis yuk mulai dipikir lagi,negatif,0.998170018196106
Wed Jan 24 03:59:19 +0000 2024,PetrusRadison,rezim merusak tatanan kehidupan berdemokrasi banyak kebijakan yang dibuat hanya untuk melegalkan cara cara busuknya dalam pemilu kau akan dikenang presiden paling busukbahkan sejarah tak akan melupakan itu,negatif,0.994577169418335
Wed Jan 24 04:12:05 +0000 2024,RusdiRu01226366,aturan dan penegakan hukum pemilu bukanya di junjung tinggi untuk demokrasi tapi malah di kesampingkan untuk tujuan kemenangan capres orbitanyaseharusnya kepala negara netral penuh tapi apa yang terjadi lain,negatif,0.9837746620178223
Wed Jan 24 04:33:12 +0000 2024,wontonpangsit,bisa tidak sih cepat feb aku sudah lelah lihat semua gimmick pemilu ini,negatif,0.9970971345901489
Wed Jan 24 04:45:47 +0000 2024,Findyourqwerty,pemilu kemarin tuh riskan banget memang wkwkwkwk kandidatnya podo wae hasilnya collaboration gini semuanya ditabrak,negatif,0.9978424310684204
Wed Jan 24 04:38:02 +0000 2024,zarqowy_,yang anak rantau pada ke malang waktu sudah luring atau sehari setelah pemilu,netral,0.941201388835907
Wed Jan 24 02:34:05 +0000 2024,dvxooo_,ini info pindah tps buat pemilu sudah ditutup ya soalnya baru dikasih info disuruh kerja di luar kota bahkan luar pulau selama sebulan kedepan,netral,0.739915132522583
Wed Jan 24 04:16:16 +0000 2024,aditia_ptraa,cepat cepat deh pemilu pusing banget ini,negatif,0.9975021481513977
Wed Jan 24 04:10:05 +0000 2024,sisapembakaran,februari long weekend cuti di tanggal kan tanggal libur pemilu wakakak,negatif,0.8399390578269958
Wed Jan 24 04:34:55 +0000 2024,gust_st,youn bisa keluar lagi tidak sih dari camp gue deh mulai pening lihat pemilu,negatif,0.997344434261322
Wed Jan 24 02:08:43 +0000 2024,alboy_aboe,mulai menampak kisi nya nih plot scenerio mereka dari awal sih gue curiga taktik mereka amp mmng disetting begitu untuk memecah pemilih anies ti hati kawan semua jangan sampai terkecoh ini detik akhir pemilu,negatif,0.9917829036712646
Wed Jan 24 01:42:34 +0000 2024,Hadirailguard,mengutip ucapan romo magnis suseno pemilu kali ini bukan mencari yang terbaik tapi kita sedang mencegah orang jahat berkuasa,negatif,0.509012758731842
Wed Jan 24 01:44:02 +0000 2024,kawairubka,gue bingung sama orang yang bilang id judgecut off whoever choose paslon sekian kea bro serah orang mau nyoblos siapa saja itukan hak dia lagi pula untuk orang gainget kah pemilu kan luber jurdil kenapa sampai sebegininya menimbulkan diskriminasi dan rasisme baru lol,negatif,0.9977038502693176
Wed Jan 24 01:48:04 +0000 2024,SOLIDUM7,debat pemilu tahun ini aneh amp dan timnya dan buzzernya menyerang pemerintahan sekarang padahal partai utama pengusung ada di kabinet apalagi p mahfud menyerang masalah hukum yang mana dia berperan disitu dagelan politisi,negatif,0.9972979426383972
Tue Jan 23 23:19:33 +0000 2024,pw_joe,yang mengkhawatirkan adalah mayoritas pemilih muda yang kadung terkontaminasi kampanye gemoy tiktok tidak akan ambil pusing soal ini pemilu sekarang mungkin sama halnya dengan tren kamu nanyea atau bechanda,negatif,0.9886598587036133
Wed Jan 24 02:02:55 +0000 2024,caaynmin,dari semua komen kotak paling mengakak itu kotak amal yang ngejar itu kotak pemilu tidak sih,negatif,0.9909313917160034
Wed Jan 24 00:47:16 +0000 2024,yoonsiraa,people need tapi realize that theyre privileged enough when they think gue golput ah lagian mau presidennya siapa saja juga hidup bakal ginigini aja padahal realitanya banyak orangorang kecil yang gantungin hidup mereka di pemilu ini pls stop being ignorant amp use your vote wisely,negatif,0.9832431674003601
Tue Jan 23 23:17:08 +0000 2024,carlitovito180,oleh karena itu butuh langkah konkret dari gerakan elemen rakyat untuk turunkan presiden ini urgent amp pemilu tanpa jokowi ke jika anies presiden jangan ada gandeng dari pihak rival masuk kabinet atas nama rekonsiliasi ke jadikan ruu perampasan aset poin utama masuk hr kerja,netral,0.5769888758659363
Wed Jan 24 01:45:36 +0000 2024,gembulll29,habis pemilu gas surabaya lah yaa,netral,0.6154168248176575
Wed Jan 24 01:29:41 +0000 2024,babybreatn,duh cepatcepat selesai deh pemilu dosa gwe banyak banget ini dengki dan sewotin paslon tolol terus,negatif,0.9983812570571899
Tue Jan 23 22:20:38 +0000 2024,bangsaidun,pejabat yang di angkat katena propesionalnya memang seharusnya netral di pemilu ini tidak usah memihak,negatif,0.920244574546814
Tue Jan 23 22:51:57 +0000 2024,1706wfa,seru amat pemilu tahun ini,positif,0.9908668994903564
Tue Jan 23 20:07:30 +0000 2024,santiadriana16,buru deh pemilu coblos terus kepilih deh presidennya siapa eneg lihat tl twitter isinya pilpres masalahnya isinya pada bacot kebencian wkwkwk mancing dosa saja tinggal pilih hak masing masing saja begitu pakai pada bacotttt kalo gasuka ya tidak usah dipilih pilih yang sesuai hati aja,negatif,0.9975359439849854
Wed Jan 24 00:05:44 +0000 2024,ichellaa_,pemilu kali ini benaran serba plot twist wkwkwkwkwkwk,negatif,0.9829844236373901
Wed Jan 24 01:34:56 +0000 2024,xhevarilya,pengin buru pemilu terus kalo bisa putaran saja dah malas benernya isi temlen politik tok,negatif,0.9975218176841736
Wed Jan 24 02:26:59 +0000 2024,sianaktersesat,we aku kan lagi uas ya soalnya nyuru nyarik contoh kasus kejahatan cyber saat kampanye pemilu ini nah men teman aku meminta tolong dong bantuin mencari kasusnya ini dong huhuhuu,negatif,0.9737834930419922
Wed Jan 24 00:00:08 +0000 2024,favjenow,ok gue deh tau bakal nyoblos siapa besok pas pemilu,negatif,0.9074037075042725
Tue Jan 23 21:12:33 +0000 2024,FahmyAr0904,sw sama feed ig isinya politik terus pengin cepatcepat kelar deh rasanya pemilu ini deh pusing lihatnya apalagi gegara kasus foto ksoo kemarin yang dipakai alat kampanye salah satu cawapres jadi tambah jengkel dan antipati terhadap cawapres tersebut,negatif,0.9976104497909546
Tue Jan 23 19:52:13 +0000 2024,she_was_Ioved,gasanggup gue hidup di ca masa masa pemilu begini masa mau gue mute words semua akun,negatif,0.9925529360771179
Wed Jan 24 00:36:49 +0000 2024,mantan_ordal,iya pindah saja semua gosah cuma lantik saja sekalian gosah menunggu pemilu democrazy konoha memang begini belum tanding sudah ada yang menang dagelan,negatif,0.9968632459640503
Tue Jan 23 16:23:46 +0000 2024,qtpiebaekhyun,kembalikan isi tl ku tentang kpop pliss gue buka twt buat seneng eh yang muncul masalah pemilu sudah cukup drama di rl tidak mau bertambah drama lagi,negatif,0.9836086630821228
Tue Jan 23 18:42:29 +0000 2024,rifkyfuselier,saatnya mute word pemilu,netral,0.9816505908966064
Tue Jan 23 14:58:24 +0000 2024,urzeays,pas pemilu nanti aku nyoblos diri sendiri begitu boleh tidak sih karena aku hanya percaya pada diri sendiri,negatif,0.9903590083122253
Tue Jan 23 15:49:05 +0000 2024,MatchaLee03,sumpil iki hiruk pikuk pemilu kenapa diluar nurul banget sih,negatif,0.9967634677886963
Tue Jan 23 16:20:44 +0000 2024,kira_kthg,kenapa pemilu tahun ini seru banget anjirr sih penculik dan putra mahkota yang jadi musuh illustrator melawan trainee dengan bokem nya plus ketua bokep bersama profesor yang jorjoran komis ke artists i can t ditambah lagi pak tomas lembang,positif,0.9501550197601318
Tue Jan 23 17:42:55 +0000 2024,civicians,gue benaran sedih sih pas pemilu kelar,negatif,0.9974430799484253
Tue Jan 23 17:36:26 +0000 2024,Raja_niel,pertanda pemilu rusuh,negatif,0.9959496259689331
Tue Jan 23 15:42:00 +0000 2024,kieransonion,pemilu tahun ini kenapa sih,negatif,0.9720019102096558
Tue Jan 23 16:13:04 +0000 2024,machineheadz,kalo prof mahfud mundur bagaimana nasib satgas anti pemilu curangnya,negatif,0.9928575754165649
Tue Jan 23 16:04:22 +0000 2024,lleafaint,di kertas pemilu ada opsi raguragunya tidak sih,netral,0.9485671520233154
Tue Jan 23 15:44:42 +0000 2024,faridzdzdz,apalagi sampai mengatangatai pendukung karena memilih calon tertentu cuma orang bego yang memilih dia lah memang pendukung yang satunya tidak beranggapan sama ke dia juga apa kalo semua orang punya pemikiran yang sama mengapai pakai pemilu,negatif,0.9944040775299072
Tue Jan 23 17:17:11 +0000 2024,snowman_hitam,menurut kalian apa yang terjadi jika prabowogibran terpilih di pemilu besok,negatif,0.8354106545448303
Tue Jan 23 16:42:57 +0000 2024,ggukiesee,baru kali ini ada kotakshaming selain kotak pemilu,netral,0.9671913385391235
Tue Jan 23 17:04:28 +0000 2024,ourenjiw,boneka jjanggyunie kecelup tinta pemilu dimana ya hiks,negatif,0.9721783399581909
Tue Jan 23 16:53:17 +0000 2024,kosamaras,mengobrol pemilu bersama bestie dengan pilihan amp concern bedabeda tuh membuka wawasan kalau sebagai individu pasti akan fokusnya ke issue yang penting untuk masih saja dan sirkulasi informasi juga seputar isu tersebut aja we only agreed on one thing sir mahfud is one smart petty man lol,positif,0.9528651237487793
Tue Jan 23 15:56:47 +0000 2024,RidNgemil,pertarungan sesungguhnya terjadi antara dan karena jelas berbeda arah yang dituju yang satu ingin merubah keadaan jadi lebih baik satunya lagi melanjutkan akan jadi garda terdepan mengawasi jalannya pemilu dari kecurangan mungkin belajar dari yang dilakukan koalisi mereka dulu,negatif,0.6256871819496155
Tue Jan 23 19:16:14 +0000 2024,UtageraZakaria,bukan hanya gangguan keberpihakan aparat pemerintah perangkat lunak juga harus menjadi perhatian para penyelenggara pemilu peretas dan surveirp menimbulkan masalah lain yang sangat nyata di mana pemilu dapat condong ke kandidat yang mendanai untuk mempengaruhi opini publik,negatif,0.6049478054046631
Tue Jan 23 17:01:35 +0000 2024,GusGus219,capek banget lihat politik daring dan luring,negatif,0.9978943467140198
Tue Jan 23 19:46:33 +0000 2024,KumpulanNur,jika pemilu jurdil murni dengan margin error kurang rakyat akan masih bisa berubah kesejahteraan dan akal sehat nya tapi jika algoritma pemilu ada yang mengatur seperti yang ramai di sosmed mustahil mendapatkan nya yang ada hanya kondisi yang lemah amp negara tetap carut marut,negatif,0.9877926707267761
Tue Jan 23 13:25:19 +0000 2024,shittmask,ini nyoblos pemilu bisa besok saja gasii,negatif,0.9919345378875732
Tue Jan 23 12:00:24 +0000 2024,bagaspriyoh,wes gek ndang pemilu kono ndang coblosan ndang bubar dancoookkk ndonyo isine gur kebencian dlogok asu,negatif,0.9960017800331116
Tue Jan 23 10:10:57 +0000 2024,temanceritaaa_,fokus saja memenangkan paslon pilihanmu tanpa harus meghina merendahkan atau memaki paslon lain ciptakan lah pemilu yang sejuk dan damai kalau tidak suka ya tidak usah dicoblos tidak perlu repotrepot untuk mencaci maki jangan mudah terhasut oleh fitnah fitnah politik,negatif,0.6658800840377808
Tue Jan 23 12:18:43 +0000 2024,MisdiPriansyah4,secara garis besar acara desak anis dalam kampanye pemilu adalah terobosan baru yang sangat bagus dan tak mudah untuk ditiru oleh calon lain sebab perlu mental akademis kecerdasan dalam menyampaikan misi dan misi serta gagasa nanti semoga jika pak anies terpilih cara ini bisa dilanjut,positif,0.9501630067825317
